"RecordID";"name";"role"
"9911759920101488";"von Fürstenberg, Johann Adolf";"dedicatee"
"9911759920101488";"Spinola, Ambrogio";"dedicatee"
"9911759920101488";"Felipe";"dedicatee"
"9911762090101488";"Hopperus, Joachimus";"addressee"
"9911762350101488";"Buddeus, Ioannes Franciscus";"contributor"
"9911762350101488";"Goldbeck, Carl Friedrich";"editor"
"9911762350101488";"Vossius, Gerardus Joannes";"contributor"
"9911762870101488";"Mulert, Gérard";"dedicatee"
"9911763070101488";"Gabbema, Simon Abbes";"editor"
"9911763070101488";"Hopperus, Joachimus";"addressee"
"9911763310101488";"Naurath, Martinus";"author"
"9911763310101488";"Zoesius, Henricus";"author"
"9911763980101488";"Puteanus, Erycius";"other"
"9911763980101488";"Van Drunen, Matthieu.";"translator"
"9911763980101488";"Verbraecken, Theodorus";"dedicatee"
"9911764710101488";"Andreas, Valerius";"editor"
"9911764860101488";"Gregorius";"author original work"
"9911766600101488";"Heyendal, Nicolas";"other"
"9911767460101488";"Heyendal, Nicolas";"other"
"9911767460101488";"Quesnel, Pasquier";"contributor"
"9911767460101488";"van Schellaert, Filips Frederik Willem Ambrosius";"dedicatee"
"9911769080101488";"Clenardus, Nicolaus";"author"
"9911769080101488";"Guillonius, Renatus";"author"
"9911775830101488";"Guillonius, Renatus";"editor"
"9911776100101488";"Guillon, René";"annotator"
"9911777090101488";"Cinquarbres, Jean";"annotator"
"9911777090101488";"Isaac Levita, Joannes";"editor"
"9911777280101488";"Cinquarbres, Jean";"editor"
"9911777770101488";"Antesignanus, Petrus";"editor"
"9911777770101488";"Hegius, Alexander";"contributor"
"9911777770101488";"Hoverius, Franciscus";"dedicatee"
"9911777770101488";"Sylburgius, Fridericus";"editor"
"9911778900101488";"Antesignanus, Petrus";"author"
"9911778900101488";"Clenardus, Nicolaus";"author"
"9911778900101488";"Sylburgius, Fridericus";"author"
"9911778900101488";"Petrus Labadensis";"dedicatee"
"9911778900101488";"Hegius, Alexander";"eulogist"
"9911780110101488";"Fromondus, Eustachius";"contributor"
"9911780110101488";"von Bayern, Maximilian Heinrich";"dedicatee"
"9911780340101488";"Fromondus, Eustachius.";"dedicatee"
"9911780340101488";"Impens, Joannes";"eulogist"
"9911780650101488";"Bontekoe, Cornelis";"editor"
"9911780960101488";"Stalpaert, Hadrianus";"dedicatee"
"9911780990101488";"Jacoba von Baden";"dedicatee"
"9911780990101488";"Bruno, Christoph";"translator"
"9911781880101488";"Jegher, Jean-Christophe";"engraver"
"9911782780101488";"Cruesen, Andreas";"dedicatee"
"9911782780101488";"van Hamerstede, Johan";"other"
"9911783140101488";"Bontekoe, Cornelius";"editor"
"9911783140101488";"de Reus, Antoni";"translator"
"9911783630101488";"Aquila";"author"
"9911783630101488";"Rufinianus, Julius";"author"
"9911783630101488";"Rutilius Lupus, Publius";"author"
"9911785300101488";"Manardus, Joannes";"author"
"9911785300101488";"Manardo, Giovanni";"author"
"9911785300101488";"Barlandus, Hubertus";"contributor"
"9911785350101488";"Hentenius, Joannes";"translator"
"9911785660101488";"Hentenius, Joannes";"translator"
"9911787270101488";"Hadrianus";"other"
"9911787490101488";"Adrianus";"other"
"9925767710101488";"Arnauld, Antoine";"other"
"9925769860101488";"Galenus, Claudius";"author original work"
"9925769860101488";"Templius, Joannes";"dedicatee"
"9925770020101488";"Van Limborch, Guilielmus";"eulogist"
"9925770020101488";"Willemart, Henricus";"eulogist"
"9925770120101488";"Enoch, Gaspar Jean";"collection from"
"9925770930101488";"Spoelbergh, Guilielmus";"translator"
"9925773350101488";"Fienus, Thomas";"author"
"9925773350101488";"Fromondus, Libertus";"author"
"9925775890101488";"Villain, Maximilien";"dedicatee"
"9925776020101488";"Dechamps, Stephanus";"other"
"9925776070101488";"Villain, Maximilien";"dedicatee"
"9925778830101488";"Polites, Joachim";"eulogist"
"9925778830101488";"Charles";"other"
"9925778830101488";"de Córdoba y Figueroa, Pedro Fernández";"dedicatee"
"9925778970101488";"De Boissière, Claude";"translator"
"9925778970101488";"De Carnavalet, François";"dedicatee"
"9925779600101488";"Rhetius, Guilielmus";"dedicatee"
"9925780340101488";"Gemma Frisius, Reinerus";"author"
"9925780340101488";"Schöner, Johannes";"author"
"9925780620101488";"Gogava, Antonius";"translator"
"9925780620101488";"Gemma Frisius, Reinerus";"writer of preface"
"9925780730101488";"Gemma Frisius, Reinerus";"author"
"9925780730101488";"Münster, Sebastian";"author"
"9925780730101488";"Spangenberg, Johann";"author"
"9925780880101488";"Gemma Frisius, Reinerus";"author"
"9925780880101488";"Peletier, Jacques";"author"
"9925800570101488";"Cockaerts, Gaspar";"dedicatee"
"9925800570101488";"Cronendalius, Henricus";"dedicatee"
"9925800570101488";"De Bie, Willem";"dedicatee"
"9925800570101488";"de Hertoghe, Karel";"dedicatee"
"9925800570101488";"de Renesse, René";"dedicatee"
"9925800570101488";"d'Ognies, Claude";"dedicatee"
"9925800570101488";"Gudelinus, Petrus Paulus";"collaborator"
"9925800570101488";"Gudelinus, Philippus";"collaborator"
"9925800570101488";"Kesseler, Joannes";"dedicatee"
"9925800570101488";"Masius, Joannes Baptista";"dedicatee"
"9925800570101488";"Van den Wouwer, Jan";"dedicatee"
"9925800570101488";"Vander Beken, Joannes";"dedicatee"
"9925800570101488";"Van Etten, Christophorus";"dedicatee"
"9925800570101488";"van Kinschot, Franciscus";"dedicatee"
"9925800570101488";"van Male, Jan Baptista";"dedicatee"
"9925800570101488";"Van Oncle, Ambrosius";"dedicatee"
"9925805990101488";"Gregorius";"author original work"
"9925805990101488";"Herthals, Joannes Franciscus";"author"
"9925813290101488";"Commendone, Giovanni Francesco";"dedicatee"
"9925814200101488";"de Berghes, Maximilien";"dedicatee"
"9925814600101488";"Zamora de Cuenca, Francisco";"dedicatee"
"9925815310101488";"van Lienden, Theodoricus";"dedicatee"
"9925815420101488";"Gigoul, Leonardus";"dedicatee"
"9925815720101488";"Gregorius";"author original work"
"9925815720101488";"Herthals, Joannes Franciscus";"author"
"9925819770101488";"Thielens, Ambrosius";"author"
"9925819770101488";"Van Berlicum, Evermodus Joannes";"author"
"9925819770101488";"Van Veen, Cornelius";"author"
"9925819770101488";"von Heymbach, Bernhard";"author"
"9925819770101488";"Wichmans, Augustinus";"dedicatee"
"9925820170101488";"Thomasius, Michael";"editor"
"9925820170101488";"Fortunatus, Venantius Honorius Clementianus";"contributor"
"9925820260101488";"Mensius, Petrus";"eulogist"
"9925850360101488";"Cachar, Franciscus";"dissertant"
"9925850360101488";"Hennebel, Joannes Libertus";"praeses"
"9925851040101488";"Hennebel, Joannes Libertus";"praeses"
"9925851040101488";"Hoffreumont, Servatius";"dissertant"
"9925876880101488";"Galenus, Claudius.";"author original work"
"9925876880101488";"Thriverius Brachelius, Hieremias.";"author"
"9925877000101488";"Galenus, Claudius";"author original work"
"9925922010101488";"Arnauld d'Andilly, Robert";"translator"
"9925927610101488";"Mulert, Gerardus";"other"
"9925930360101488";"Andreas, Valerius";"other"
"9925930460101488";"Harrewijn, Jacobus";"engraver"
"9925930460101488";"Andreas, Valerius";"other"
"9925940060101488";"Jansenius, Cornelius";"other"
"9925949330101488";"Cnogler, Quirin";"editor"
"9925949330101488";"Wojna, Benedyct";"dedicatee"
"9925950060101488";"Urbanus";"other"
"9925950060101488";"Jegher, Jan Christoffel";"illustrator"
"9925989900101488";"Gurnez, Joannes Antonius";"eulogist"
"9926027960101488";"Freinshemius, Johannes";"editor"
"9926027960101488";"Marescot, Michel";"dedicatee"
"9926028110101488";"Witte, Henning";"editor"
"9926028110101488";"Erpenius, Thomas";"contributor"
"9926028110101488";"Puteanus, Erycius";"contributor"
"9926028110101488";"Conring, Hermann";"dedicatee"
"9926028110101488";"Schollenberger, Johann Jacob";"engraver"
"9926258320101488";"Lipsius, Justus";"other"
"9926258320101488";"Tacitus, Cornelius";"other"
"9926258320101488";"Wencker, Johann";"dedicatee"
"9926267610101488";"Felipe";"dedicatee"
"9926267810101488";"Helwig, Christoph";"compiler"
"9926267810101488";"Erasmus Roterodamus, Desiderius";"author"
"9926267810101488";"Schottenius, Herman";"author"
"9926267810101488";"Vives, Juan Luis";"author"
"9926789860101488";"De Zuñiga, Baltasar";"dedicatee"
"9926794000101488";"Aristoteles";"author original work"
"9926803500101488";"Molanus, Joannes";"editor"
"9926803500101488";"Hankart, Lambertus";"dedicatee"
"9926803500101488";"Bacherius, Petrus";"eulogist"
"9926803500101488";"Perrenot de Granvelle, Antoine";"dedicatee"
"9926803510101488";"Hankart, Lambertus";"dedicatee"
"9926803510101488";"Bacherius, Petrus";"eulogist"
"9926812970101488";"Hoverius, Franciscus";"dedicatee"
"9926812970101488";"Canta, Jacobus";"dedicatee"
"9926812970101488";"Guillonius, Renatus";"editor"
"9915397420101488";"de Rubempré, Philippe François";"dedicatee"
"9915397420101488";"Diamaer, Hendrik Frans";"engraver"
"9915397420101488";"Foppens, Jean François";"editor"
"9915397420101488";"Hénin-Liétard de Boussu et d'Alsace, Thomas-Philippe";"dedicatee"
"9915397420101488";"van Dyck, Anthony";"illustrator"
"9915398860101488";"Olivier, Séraphin";"author original work"
"9915398860101488";"Vitali, Lorenzo";"author"
"9915400690101488";"Albrecht";"addressee"
"9915402280101488";"Lancellotti, Orazio";"other"
"9915403760101488";"Trivulzio, Giangiacomo Teodoro";"addressee"
"9915405520101488";"Gregory";"author"
"9915405520101488";"Groesius, Martinus";"author"
"9915408490101488";"Pasmans, Bartholomaeus";"praeses"
"9915408650101488";"De Swaen, Martinus Henricus";"praeses"
"9915408650101488";"Wyckersloot, Gerardus";"dissertant"
"9915408730101488";"De Swaen, Martinus Henricus";"praeses"
"9915408730101488";"Doncker, Theodorus";"dissertant"
"9915409270101488";"Holst, Hermann Heinrich";"dissertant"
"9915409270101488";"De Swaen, Martinus Henricus";"praeses"
"9915410140101488";"De Backer, Franciscus";"dissertant"
"9915410140101488";"Hennebel, Joannes Libertus";"praeses"
"9915410670101488";"Buycx, Joannes";"author"
"9915410670101488";"de le Tenre, Franciscus";"author"
"9915410670101488";"Despomereaux, Josephus Robertus Ignatius";"author"
"9915410670101488";"Platteborse, Joannes Baptista";"author"
"9915410670101488";"Steyaert, Martinus";"praeses"
"9915415790101488";"van Tuycum, Philippus";"dedicatee"
"9915416700101488";"Weymsius, Petrus";"editor"
"9915417280101488";"Murner, Thomas";"translator"
"9915417870101488";"Le Plat, Josse";"addressee"
"9915418950101488";"Désirant, Bernardus Bartholomeus";"other"
"9915427920101488";"van Cutsem, Guilielmus";"oth"
"9915429900101488";"Hellebaut, Joannes Baptista";"honoree"
"9915430120101488";"Hellebaut, Joannes Baptista";"honoree"
"9915430650101488";"Van Simay, Jean-Baptiste";"other"
"9915430650101488";"de Swert, Jaques";"other"
"9915431680101488";"Verreycken, Pieter";"approbation"
"9915432220101488";"Borrhaus, Martin";"author"
"9915432220101488";"Aristoteles";"author original work"
"9915432220101488";"Barbarus, Hermolaus";"editor"
"9915432220101488";"Wolf, Hieronymus";"contributor"
"9915433780101488";"Oomen, Adrianus";"honoree"
"9915433900101488";"Gillissen, Franciscus Antonius Lambertus";"honoree"
"9915450760101488";"Danes, Pierre Louis";"dissertant"
"9915516820101488";"Moring, Gerhard";"other"
"9915516820101488";"Schott, André";"editor"
"9915530930101488";"Cranevelt, Franciscus";"other"
"9915533050101488";"Freig, Johann Thomas";"editor"
"9915546410101488";"Xylander, Petrus";"dedicatee"
"9915565410101488";"de Vogelsanc, Arnoldus";"dedicatee"
"9915565410101488";"de Wingaerden, Johannes";"dedicatee"
"9915612280101488";"Felipe";"dedicatee"
"9915612280101488";"Rudolf";"approbation"
"9915612280101488";"Henri";"approbation"
"9915612280101488";"Albrecht";"approbation"
"9915612280101488";"Isabella Clara Eugenia";"approbation"
"9915612280101488";"Vacquerius, Antonius";"eulogist"
"9915612280101488";"Kurtz von Senftenau, Jakob";"approbation"
"9915612280101488";"Barwitz, Johann Anton";"approbation"
"9915612280101488";"Verreycken, Lodewijk";"approbation"
"9915612280101488";"Perrochel";"approbation"
"9915612280101488";"de Busschere, I.";"approbation"
"9915612280101488";"de Grimaldi, S.";"approbation"
"9915612620101488";"Hovius, Matthias";"dedicatee"
"9915612620101488";"Galle, Theodoor";"engraver"
"9915612940101488";"Miraeus, Aubertus";"contributor"
"9915612940101488";"Roulliard, Sébastien";"eulogist"
"9915612940101488";"Denyautius, Jacobus";"eulogist"
"9915612940101488";"Lernutius, Janus";"eulogist"
"9915612940101488";"Vrientius, Maximus Aemylianus";"eulogist"
"9915612940101488";"Flerontinus, Adrianus";"eulogist"
"9915612940101488";"Corselius, Gerard";"author"
"9915612940101488";"Audejan, Hubertus";"eulogist"
"9915612940101488";"Próchnicki, Jan Andrzej";"eulogist"
"9915612940101488";"Miraeus, Aubertus";"author"
"9915612940101488";"Moretus, Balthasar";"eulogist"
"9915612940101488";"Groeneweghen, Michael";"eulogist"
"9915612940101488";"Rubens, Philippe";"eulogist"
"9915612940101488";"Nonnius, Ludovicus";"eulogist"
"9915612940101488";"Bleuwart, Joannes";"eulogist"
"9915612940101488";"Pantinus, Petrus";"eulogist"
"9915612940101488";"Bochius, Joannes";"eulogist"
"9915612940101488";"Sweerts, Pierre François";"eulogist"
"9915612940101488";"Bulteel, Gislain";"eulogist"
"9915612940101488";"Segeth, Thomas";"eulogist"
"9915612940101488";"Lindanus, David";"eulogist"
"9915612940101488";"Stanihurst, Richard";"eulogist"
"9915612940101488";"Puteanus, Erycius";"eulogist"
"9915612940101488";"Rivius, Gaugericus";"eulogist"
"9915612940101488";"Beyerlinck, Laurentius";"eulogist"
"9915612940101488";"Bircovius, Simon";"eulogist"
"9915612940101488";"Bircovius, Fabianus";"eulogist"
"9915612940101488";"Numan, Philippus";"eulogist"
"9915612940101488";"van Hoye, André";"eulogist"
"9915612940101488";"Oudaert, Nicolaus";"eulogist"
"9915612940101488";"Sigismund";"dedicatee"
"9915612940101488";"de Croÿ, Charles";"dedicatee"
"9915612940101488";"Scribani, Carolus";"contributor"
"9915612940101488";"Van den Wouwer, Jan";"contributor"
"9915612940101488";"Villerius, Dionysius";"dedicatee"
"9915612940101488";"Miraeus, Johannes";"dedicatee"
"9915612940101488";"toe Boecop, Arent";"contributor"
"9915612940101488";"Galle, Theodoor";"illustrator"
"9915613250101488";"Perrenot de Granvelle, Antoine";"dedicatee"
"9915613280101488";"Sidney, Philip";"dedicatee"
"9915613280101488";"Rudolf";"approbation"
"9915613280101488";"Kurtz von Senftenau, Jakob";"approbation"
"9915613280101488";"Barwitz, Johann Anton";"approbation"
"9915613280101488";"Felipe";"approbation"
"9915613280101488";"Verreycken, Lodewijk";"approbation"
"9915613280101488";"Henri";"approbation"
"9915613280101488";"Perrochel";"approbation"
"9915673330101488";"Clemens";"author"
"9915673330101488";"Vossius, Gerardus";"author"
"9915673330101488";"Boden, Matthias";"addressee"
"99313970101488";"Peletier, Jacques";"contributor"
"99313970101488";"Toscanella, Orazio";"translator"
"99314520101488";"Charles";"dedicatee"
"99481500101488";"Albertus Magnus";"contributor"
"99481500101488";"Heller, Joachim";"contributor"
"99481500101488";"Melanchthon, Philipp";"contributor"
"99481500101488";"Peletier, Jacques";"annotator"
"99481500101488";"Rhetius, Guilielmus";"dedicatee"
"99481500101488";"Stein, Joannes";"contributor"
"99481500101488";"Stigel, Johann";"contributor"
"99514870101488";"Titiaan";"illustrator"
"99514870101488";"Amman, Georg Gottfried";"dedicatee"
"99517850101488";"Martínez de Ripalda, Juan";"other"
"99518110101488";"Weyms, Étienne";"other"
"99533060101488";"Leschius, Benedictus";"dedicatee"
"99533060101488";"Valerius, Cornelius";"author"
"99533060101488";"Vernulaeus, Nicolaus";"author"
"99533060101488";"von Heymbach, Bernhard";"author"
"99538670101488";"Becker, Charles";"illustrator"
"99544310101488";"Argyropoulos, Johannes";"editor"
"99544310101488";"Boethius, Anicius Manlius Severinus";"editor"
"99544310101488";"De Facuwez";"approbation"
"99544340101488";"Cosimo";"dedicatee"
"99545450101488";"Domenichi, Lodovico";"translator"
"99545660101488";"di Lagua, Niccoló";"translator"
"99545660101488";"Tanzi, Aloijs.";"illustrator"
"99545660101488";"De Loredo, Niccoló Antonio";"dedicatee"
"99545660101488";"De Uribarri ed Errecarte, Raimundo";"dedicatee"
"99546140101488";"Badius Ascensius, Jodocus";"editor"
"99546140101488";"de Dassoneville, Jacques";"dedicatee"
"99547200101488";"Hadrianus";"author"
"99547200101488";"Briardus, Joannes";"author"
"99547200101488";"Morello, Teodorico";"contributor"
"99547290101488";"Hadrianus";"author"
"99547290101488";"Briardus, Joannes";"author"
"99547290101488";"Levescat, André";"editor"
"99547290101488";"Rubentel, Denis";"dedicatee"
"99547550101488";"Badius Ascensius, Jodocus";"editor"
"99547550101488";"de Dassoneville, Jacques";"dedicatee"
"99552100101488";"Phrissemius, Johann Matthias";"annotator"
"99552350101488";"Toscanella, Orazio";"translator"
"99552470101488";"Phrissemius, Johann Matthias";"annotator"
"99557570101488";"Campensis, Joannes";"translator"
"99557680101488";"Antesignanus, Petrus";"editor"
"99558580101488";"Capizucchi, Raimondo";"approbation"
"99558580101488";"Lopez Hierro de Castro, Sebastian";"dedicatee"
"99566890101488";"Guillon, René";"annotator"
"99566970101488";"Vossius, Gerardus Joannes";"editor"
"99567340101488";"Pellisson, Jean";"editor"
"99567470101488";"Fienus, Thomas";"author"
"99567470101488";"Fromondus, Libertus";"author"
"99568390101488";"Novimola, Sebastianus";"editor"
"99573790101488";"le Beau, Joannes";"approbation"
"99573790101488";"Eyben, Arnoldus";"censor"
"99573840101488";"Felipe";"dedicatee"
"99573840101488";"Maximilian";"approbation"
"99573840101488";"Àlvarez de Toledo, Frederico";"dedicatee"
"99573840101488";"Van der Aa, Pieter";"approbation"
"99573840101488";"de Witte, I.";"approbation"
"99573840101488";"Haller von Hallerstein, Sebald";"approbation"
